Machine,NumberOfSections,TimeDateStamp,AddressOfEntryPoint,ImageBase,NumberOfSectionNames,Entropy
332,5,1333758959,77738,1677721600,5,5.863287976786911
332,5,1333758959,77738,1677721600,5,5.863300259938226
332,4,1342438141,6392,4194304,4,4.601880409646147
332,5,1333755894,77738,1677721600,5,6.073547447819729
332,4,1256604280,9441,4194304,4,5.322800133608281
332,4,1342351835,6323,4194304,4,4.6004925311257665
332,4,1319571264,789756,4259840,4,5.040205518623345
332,5,1339247989,44167,4194304,5,3.7792677548998195
332,4,1335360058,110208,4194304,4,6.685911794600489
332,5,1333758254,77738,1677721600,5,5.862145270248893
332,4,1335342692,7018,4259840,4,4.217524846013202
332,8,1334890838,109760,4194304,8,6.3116700146108755
332,4,1342116524,6499,4194304,4,4.755173577647332
332,6,1334533815,282192,4194304,6,7.376811064385927
332,4,1343820636,5728,4194304,4,7.619823066584685
332,4,0,5344,4194304,4,4.188890521674762
332,5,1230851768,1832,65536,5,6.14310194767762
332,4,1343676558,5528,4194304,4,7.729920138499741
332,4,1302935608,5540,4194304,4,4.596024304721029
332,7,1338256787,5872,4194304,7,6.338305052336874
332,8,1334847616,109760,4194304,8,6.311754889703376
332,4,1331754463,92382,4194304,4,4.0358816616527955
332,4,1341819823,6307,4194304,4,4.634251961660005
332,3,1333557636,4720,4194304,3,7.339075051980845
332,4,1344630696,5776,4194304,4,7.419891016062294
332,4,1344502417,5584,4194304,4,7.466523545254363
332,3,1303612651,55440,4194304,3,6.550797151933829
332,4,1319571264,789692,4259840,4,5.040629270770401
332,4,1334688361,5338,4259840,4,4.091866603467507
332,5,1334922561,78682,1694498816,5,5.901730078265796
332,5,1333761802,77738,1677721600,5,6.076129746527307
332,10,1295044304,4096,4194304,10,6.142253586039743
332,5,1324178753,79210,1677721600,5,6.0803298768162515
332,4,1334434652,7305,4259840,4,4.536431160142864
332,3,1297643496,39643,4194304,3,7.642679419031406
332,9,1199997096,8192,4194304,9,2.144699865339806
332,4,1319571264,787716,4259840,4,5.979223448261563
332,5,1334932159,78682,1694498816,5,6.12519905286375
332,4,1344673277,5776,4194304,4,7.421149475640811
332,6,1209743878,427582,65536,6,7.871614136490126
332,5,1334930372,78682,1694498816,5,6.131649760126848
332,4,1285905558,18358,4194304,4,4.987414611872189
332,5,1335900359,8020,4259840,5,4.8797619642095
332,6,1213803377,427582,65536,6,7.870253048491679
332,5,1333761078,77738,1677721600,5,5.861282977212808
332,4,1345751731,7136,4194304,4,7.482021642053322
332,4,1334914772,5536,4259840,4,4.1068003770085
332,6,1213897038,427070,65536,6,7.872924619958576
332,4,1335342692,7018,4259840,4,4.209220626758595
332,4,1342351835,6323,4194304,4,4.600816484170895
332,5,1333758959,77738,1677721600,5,5.869341396986378
332,6,1209742832,427070,65536,6,7.872857691767477
332,6,1206678163,428606,65536,6,7.871007438167414
332,5,1335900359,8020,4259840,5,4.883486915767882
332,4,1332675903,76137,4259840,4,4.276128986125591
332,8,1332919270,4640,4194304,8,6.710348660388885
332,6,1213802347,427582,65536,6,7.871477971961063
332,9,1297596187,112794,4194304,9,7.350048067910418
332,4,1343210481,5560,4194304,4,7.637948873164612
332,6,1217644885,457278,65536,6,7.870551331913186
332,7,1338274911,5872,4194304,7,5.133454444991861
332,4,1332535995,76217,4259840,4,4.283121474222941
332,4,1334914772,5536,4259840,4,4.101722046839978
332,9,1295047889,4096,4194304,9,6.743174503079803
332,5,1307308631,146979,4194304,5,6.995472824283154
332,4,1343413033,5544,4194304,4,7.80586816762537
332,4,0,5272,4194304,4,4.22032564020011
332,6,1334377504,282192,4194304,6,7.376912271221357
332,4,1326871294,5596,4194304,4,4.5408876466972075
332,4,1344542973,5648,4194304,4,7.433852495363126
332,6,1336248092,5472,4194304,6,5.8130451278522415
332,5,1307308631,146979,4194304,5,6.991959915375947
332,8,1342135316,5360,4194304,8,5.1644672256338655
332,8,1342221667,5248,4194304,8,4.601674268518462
332,4,1392667087,5938,4194304,4,6.243825567075611
332,4,1344714209,5968,4194304,4,7.400973209128897
332,4,1344714209,5968,4194304,4,7.401299150975868
332,4,1103446506,9441,4194304,4,5.324421119563809
332,4,1319571264,789668,4259840,4,5.040605695459586
332,6,1209741729,427070,65536,6,7.873471923600776
332,5,1334933583,78682,1694498816,5,6.125776261400568
332,5,1307308631,146979,4194304,5,6.996080084540214
332,6,1334413509,282192,4194304,6,7.377016032395664
332,6,1336278268,5472,4194304,6,5.8117798343088545
332,9,1333116068,5120,4194304,9,6.3212837619069955
332,3,1305971022,40184,4194304,3,5.759060174782002
332,4,1304906909,26205,4194304,4,5.775362057962104
332,4,1335342692,7018,4259840,4,4.21298772662794
332,6,1213802347,427582,65536,6,7.871470448657564
332,4,1335608472,6523,4259840,4,4.168014018708867
332,4,1344518840,5600,4194304,4,7.4291336818691125
332,4,1319571264,789708,4259840,4,5.040544539310481
332,4,1345445757,7232,4194304,4,7.512411064535062
332,4,1334352025,111632,4194304,4,6.744449163451257
332,4,1343811892,20799,4194304,4,7.18968668073975
332,4,1342376926,6355,4194304,4,4.601216531925837
332,5,1414949828,25582,4194304,5,6.275767188887678
332,4,1335856043,9296,4194304,4,6.676639176353142
332,4,1342983738,5560,4194304,4,7.627854699803312
332,4,1329409810,6496,4194304,4,4.347368616973865
332,7,1334721019,347088,4194304,7,6.402501155816568
332,4,1333436105,6145,4259840,4,4.618586816344925
332,12,1339866005,4096,4194304,12,4.846118807741081
332,4,1332274738,82849,4259840,4,4.29661367162101
332,5,1332479027,84506,1677721600,5,6.187606414001275
332,9,1335132061,109808,4194304,9,6.214197243024341
332,4,1326871294,5500,4194304,4,4.63099651618972
332,4,1344581633,5680,4194304,4,7.404123483646206
332,4,1319571264,789404,4259840,4,5.040119751316563
332,7,1332265816,4928,4194304,7,7.494063268073191
332,5,1412656810,12470,4194304,5,1.8212309080669917
332,4,1343031903,5576,4194304,4,7.628030362955361
332,4,1332534002,4880,4194304,4,7.145306241638981
332,4,1332063510,83023,4259840,4,4.301371025569732
332,4,1340823655,5450,4194304,4,4.550174732659422
332,4,1319571264,787604,4259840,4,5.9656008356207195
332,4,1343286104,5528,4194304,4,7.638516772040889
332,5,1424354719,70560,4194304,5,6.450155217449706
332,9,1199997096,8192,4194304,9,2.14470015528763
332,8,1342124422,5360,4194304,8,5.166108515059804
332,8,1336941911,6407,4194304,8,5.617609206866045
332,5,1332843620,4640,4194304,5,7.299441526110274
332,4,1326871294,5212,4194304,4,4.630813478766838
332,5,1333985852,77738,1677721600,5,5.855998942704794
332,6,1336186893,5584,4194304,6,5.81913399938542
332,4,1341495409,6248,4194304,4,4.470479084794361
332,9,1334936891,109808,4194304,9,6.210925632847047
332,4,1304411205,133022,4194304,4,7.738147615801461
332,8,708992537,414516,4194304,8,6.8718661284749585
332,4,1333485320,6165,4259840,4,4.619448157726538
332,4,1344606710,51488,4194304,4,4.384631465517316
332,5,1333985043,77738,1677721600,5,5.8615831801519676
332,4,1342376926,6355,4194304,4,4.600408096591863
332,5,1333758254,77738,1677721600,5,5.856344868571369
332,4,1341586878,30406,4194304,4,7.226339775089571
332,3,860882381,1451717,4194304,3,3.7205459950013067
332,4,1335109490,7354,4259840,4,4.181076755268109
332,3,708992537,643696,4194304,3,5.0449021386997615
332,4,1331586059,4760,4194304,4,3.8617024846685513
332,7,1338108004,6000,4194304,7,6.301580193437726
332,5,1333758018,77738,1677721600,5,5.851005959827358
332,4,1304411205,133022,4194304,4,7.745596849951349
332,4,1343380244,5528,4194304,4,7.807569266075175
332,5,1333760698,77738,1677721600,5,6.078415485703334
332,4,1331844927,87166,4194304,4,4.00732280565471
332,5,1335786759,6517,4259840,5,4.847067983464803
332,3,1306148167,5745,715128832,3,5.461853607392481
332,4,1300731694,5236,4194304,4,4.404656927353745
332,5,1335786759,6517,4259840,5,4.846583318689358
332,4,1342094796,6483,4194304,4,4.753938993903761
332,5,1333758254,77738,1677721600,5,6.078440001209316
332,4,1343301636,5560,4194304,4,7.639110771965327
332,3,1297643496,39643,4194304,3,7.641721484883404
332,5,1333985852,77738,1677721600,5,5.8499019664475576
332,6,1336263835,5472,4194304,6,5.812051772338449
332,6,1213886148,427582,65536,6,7.871195692505657
332,4,1342681101,5551,4194304,4,4.570520856919056
332,4,1332535995,76217,4259840,4,4.2832562747326275
332,6,1339791514,98338,4194304,6,6.700143009144719
332,4,1331754463,92382,4194304,4,4.042090486201522
332,6,1328863219,98338,4194304,6,6.6980591485790395
332,4,1335291770,7012,4259840,4,4.188929812745838
332,7,1332812435,4704,4194304,7,6.845105549617721
332,6,1207755291,429630,65536,6,7.869176967338914
332,10,1333383634,4720,4194304,10,7.085041428443773
332,9,1334962094,109808,4194304,9,6.211918152971499
332,4,1333049654,6519,4259840,4,4.62082260681459
332,4,1344673277,5776,4194304,4,7.420484144777197
332,4,1342527051,6292,4194304,4,4.570394489127338
332,6,1332154205,4928,4194304,6,7.518478751081336
332,4,1319571264,787604,4259840,4,5.965555799069485
332,4,1342094796,6483,4194304,4,4.7539319278072805
332,7,1332251416,4928,4194304,7,7.494394288221881
332,7,1334683219,110752,4194304,7,6.486323701732624
332,9,1295047889,4096,4194304,9,6.741892017672094
332,4,1344673277,5776,4194304,4,7.420935041702042
332,4,1335379208,6976,4259840,4,4.208033592165387
332,6,1303630922,4096,4194304,6,7.38489697447248
332,4,1332576541,76217,4259840,4,4.278039781106257
332,4,1343676558,5528,4194304,4,7.729848480004591
332,4,1341470552,6232,4194304,4,4.470470943308147
332,4,1307786444,142165,4194304,4,7.650664639911957
332,5,1218431034,9029,4194304,5,5.1137912694249525
332,5,1333760698,77738,1677721600,5,6.078343483403335
332,4,1342438141,6392,4194304,4,4.601106055505971
332,4,1344755412,5952,4194304,4,7.399751483230143
332,8,1326478779,6407,4194304,8,5.614650067172003
332,7,1337892013,5024,4194304,7,6.250072716148341
332,4,1331544188,4803,4194304,4,4.163768525803719
332,4,1333528845,6103,4259840,4,4.6197039042382135
332,4,1342207595,6355,4194304,4,4.666426583026073
332,4,1343465799,5528,4194304,4,7.653089343056642
332,4,1341255872,6504,4194304,4,4.456819068069535
332,4,1369073750,4096,4194304,4,4.3953070005505985
332,4,1343648314,5496,4194304,4,7.729263899540218
332,4,1319571264,789544,4259840,4,5.040807220105183
332,4,1332675903,76137,4259840,4,4.282620578749386
332,6,1212820149,427070,65536,6,7.872010503343622
332,4,1319571264,726132,4259840,4,4.838476236594405
332,4,1342594396,6292,4194304,4,4.570304696972135
332,4,1319571264,789428,4259840,4,5.040831691908652
332,4,1345215836,7392,4194304,4,7.380877234357122
332,4,1333619166,5927,4259840,4,4.614889151427482
332,6,1212822663,427582,65536,6,7.871887212959225
332,7,1332226205,4928,4194304,7,7.491530745946369
332,4,1344608860,5744,4194304,4,7.42054450873138
332,9,1335014654,109808,4194304,9,6.210870227350462
332,7,1334670631,347088,4194304,7,6.405002145864664
332,4,1331893517,82832,4259840,4,4.0980387587141145
332,6,1216287414,457790,65536,6,7.8699408650954075
332,4,1344193048,5600,4194304,4,7.635168587172293
332,4,1319571264,787448,4259840,4,5.965631734874512
332,5,1333985852,77738,1677721600,5,5.85569675945538
332,4,1345665547,6992,4194304,4,7.547430767906777
332,4,1341523794,6096,4194304,4,4.5939023377466
332,8,1342182014,5360,4194304,8,5.165660606374785
332,4,1331408674,4637,4194304,4,4.164224159263403
332,4,1342351835,6323,4194304,4,4.600493113344234
332,4,1333049654,6519,4259840,4,4.620328497341583
332,4,1342438141,6392,4194304,4,4.601091690917487
332,4,1335031099,5363,4259840,4,4.103795688465716
332,4,1343891857,5664,4194304,4,7.617772553406637
332,4,1332528010,4880,4194304,4,7.145199147641579
332,5,1333985852,77738,1677721600,5,5.855867808032478
332,4,1333049649,6469,4259840,4,4.618614219139655
332,4,0,5136,4194304,4,4.597622145488829
332,4,1344193048,5600,4194304,4,7.634928404708563
332,5,1333759195,77738,1677721600,5,6.076498293002162
332,4,1335342692,7018,4259840,4,4.188061494295151
332,4,1332675903,76137,4259840,4,4.283139076528444
332,6,1212816466,427070,65536,6,7.87174211179995
332,4,1332576541,76217,4259840,4,4.278845543695727
332,4,1345445757,7232,4194304,4,7.512342791984199
332,4,1333619166,5927,4259840,4,4.614904783404148
332,4,1090653360,40183,268435456,4,2.495176107953438
332,6,1301029282,4131,4194304,6,4.1497106007033215
332,7,1324730044,123349,4194304,7,7.458832309735807
332,8,1334908936,109760,4194304,8,6.311900577728011
332,12,1339849394,4096,4194304,12,4.847495352645198
332,4,1345468244,7168,4194304,4,7.512465429024358
332,9,1335081650,109808,4194304,9,6.2142507794253845
332,4,1293164847,85556,4194304,4,7.285972453531507
332,9,1295047889,4096,4194304,9,6.7447433962565615
332,4,1344630696,5776,4194304,4,7.420665885061416
332,4,1319571264,789208,4259840,4,5.041101224049802
332,5,1333758018,77738,1677721600,5,5.85708222663993
332,4,1342295985,6339,4194304,4,4.600369618031117
332,4,1305462840,7568,4194304,4,4.367941668092357
332,4,1343414552,5544,4194304,4,7.782890581765053
332,9,1335151466,109808,4194304,9,6.214123219971064
332,4,1341586878,30406,4194304,4,7.22633702089689
332,5,1333985321,77738,1677721600,5,6.076445146437438
332,4,1335469004,7002,4259840,4,4.173143717348259
332,4,1319571264,787604,4259840,4,5.965631410225043
332,6,1303630922,4096,4194304,6,7.382452772512678
332,4,1333485320,6165,4259840,4,4.620151245505534
332,8,1332922852,4640,4194304,8,6.710326721654515
332,4,1335291770,7012,4259840,4,4.188325640694966
332,4,1334125787,5531,4259840,4,4.4615019065946
332,4,1344608860,5744,4194304,4,7.418423252324873
332,4,1345751731,7136,4194304,4,7.482342261597356
332,4,1332407685,76383,4259840,4,4.2630483142205
332,5,1333756130,77738,1677721600,5,6.071703061506347
332,5,1346738473,4992,4194304,5,6.148872577286882
332,6,1212818352,427070,65536,6,7.874117242515635
332,4,1343648314,5496,4194304,4,7.728811167611753
332,4,1342161837,6467,4194304,4,4.741764675436782
332,8,1334872843,109760,4194304,8,6.314003141609424
332,3,1426478227,1082334,4194304,3,7.792430147223217
332,5,1331950486,83722,1677721600,5,5.91148883933735
332,5,1332475598,84506,1677721600,5,5.955452315780072
332,4,1333694854,5317,4259840,4,3.9192430687814177
332,7,1332260705,4928,4194304,7,7.494473751115892
332,5,1335900359,8020,4259840,5,4.879786741106219
332,4,1332576541,76217,4259840,4,4.284352174411209
332,8,1337086863,16184,4194304,8,5.604833429223578
332,5,1344823397,4096,4194304,5,4.9651679153687445
332,5,1332479708,84506,1677721600,5,5.952941005316572
332,5,1333760257,77738,1677721600,5,5.859798805905013
332,4,1331844927,87166,4194304,4,4.008763044285697
332,4,1335499240,110256,4194304,4,6.6915517932413175
332,4,1341255872,6504,4194304,4,4.456883732695475
332,4,1343286104,5528,4194304,4,7.638099431321226
332,8,1342111210,5360,4194304,8,5.165813166282339
332,4,1300999631,123874,4194304,4,7.765277298328527
332,4,1344692537,5968,4194304,4,7.408693573649719
332,5,1335776971,6533,4259840,5,4.8467733641647275
332,5,1332886835,4640,4194304,5,7.221608347828186
332,8,1336941911,6407,4194304,8,5.619922414968417
332,4,1331754463,92382,4194304,4,4.041412983892056
332,9,1301306542,4096,4194304,9,6.558886316625159
332,4,1331800726,87064,4194304,4,4.010240046715115
332,8,1334853647,109760,4194304,8,6.313654650373696
332,5,1331945384,83722,1677721600,5,5.9110293161720024
332,8,1332838830,4640,4194304,8,7.394647856875391
332,6,1209739190,427070,65536,6,7.873639711428923
332,4,1343811892,20799,4194304,4,7.190688526923842
332,7,1338145220,6000,4194304,7,6.297595282415941
332,4,1331883114,82848,4259840,4,4.098436443452233
332,7,1338075666,6000,4194304,7,6.301719087711659
332,4,1331754463,92382,4194304,4,4.0414103757525215
332,4,1335109490,7354,4259840,4,4.179561204069161
332,5,1333760257,77738,1677721600,5,5.859905161275416
332,4,1319571264,789536,4259840,4,5.041446726384638
332,4,1343908395,5616,4194304,4,7.62153950046012
332,5,1333759896,77738,1677721600,5,6.079349794542791
332,9,1335066496,109808,4194304,9,6.214100864308353
332,4,1302989855,4096,4194304,4,7.134990544180867
332,4,1343849227,5728,4194304,4,7.620058027600695
332,4,1335833145,9296,4194304,4,6.671059785760216
332,5,1332143411,4976,4194304,5,7.5709131683022335
332,4,1334011279,113744,4194304,4,6.573732126911917
332,4,1326871294,5428,4194304,4,4.5102936324147
332,8,1333046418,5248,4194304,8,7.200751202932684
332,5,1334932159,78682,1694498816,5,5.90273765437083
332,6,1334325003,282192,4194304,6,7.3768714468717445
332,4,1340805474,5452,4194304,4,4.54932869272764
332,4,1344692537,5968,4194304,4,7.405979959103238
332,4,1343813193,5728,4194304,4,7.620193785536395
332,5,1332847250,4640,4194304,5,7.301394266825366
332,4,1345385364,7200,4194304,4,7.512099158947747
332,4,1342376926,6355,4194304,4,4.6006285563986
332,4,1334194924,271584,4194304,4,7.574392203226743
332,4,1341255872,6504,4194304,4,4.45643262383375
332,4,1343849227,5728,4194304,4,7.620038090421669
332,4,0,5208,4194304,4,4.188325515513745
332,4,1343160515,5560,4194304,4,7.638889843702222
332,4,1343301636,5560,4194304,4,7.639155376088173
332,4,1343301636,5560,4194304,4,7.639143854169467
332,4,1332493366,76383,4259840,4,4.265047201731022
332,4,1343676558,5528,4194304,4,7.72983807910923
332,5,1333760698,77738,1677721600,5,5.862015092002419
332,4,1334989131,5357,4259840,4,4.1051963359611126
332,4,1343833647,5728,4194304,4,7.6200254316610945
332,3,1297643496,39643,4194304,3,7.641975889142631
332,4,1344630696,5776,4194304,4,7.421332143984623
332,4,1342080850,6331,4194304,4,4.722702613055948
332,4,1335109490,7354,4259840,4,4.177820797971914
332,4,1334914772,5536,4259840,4,4.106677855239248
332,4,1302385015,192634,4194304,4,6.941458633594028
332,4,1333737924,5619,4259840,4,3.9235626645746287
332,5,1333985852,77738,1677721600,5,6.071890440549252
332,8,1334868035,109760,4194304,8,6.313590286814181
332,4,1332675903,76137,4259840,4,4.282297258982334
332,4,1341495409,6248,4194304,4,4.470970124727627
332,4,1341301058,6504,4194304,4,4.479234278199791
332,4,1300731694,5116,4194304,4,4.404115130270116
332,5,1331945384,83722,1677721600,5,6.141459282319679
332,4,1344152329,5584,4194304,4,7.633841606475072
332,8,1334725251,109696,4194304,8,6.314138881121196
332,4,1335535282,110272,4194304,4,6.686193900199284
332,3,1300023900,37139,4194304,3,5.823122820723297
332,6,1213803377,427582,65536,6,7.870247527598631
332,8,1335945737,16366,4194304,8,5.675476174544938
332,8,1342146072,5360,4194304,8,5.161833372713098
332,4,1335379208,6976,4259840,4,4.189337968937826
332,4,1344630696,5776,4194304,4,7.4208897019057725
332,5,1332905404,4640,4194304,5,7.221998927252552
332,4,1334014858,113744,4194304,4,6.573779451828886
332,4,1335434426,110256,4194304,4,6.688699368835489
332,4,1342004556,6443,4194304,4,4.716337764326823
332,4,1327862943,8657,4194304,4,3.144656031249431
332,5,1333760698,77738,1677721600,5,6.07833166856275
332,4,1341255872,6504,4194304,4,4.456301482934814
332,5,1333758488,77738,1677721600,5,6.074438400513858
332,4,1304906909,26205,4194304,4,5.833280823686756
332,7,1332175811,4928,4194304,7,7.461647940405859
332,4,1333485320,6165,4259840,4,4.614488357356989
332,6,1212819785,427070,65536,6,7.871612701278632
332,4,1302935608,5244,4194304,4,4.596414672177133
332,9,1199997096,8192,4194304,9,2.1446999343847652
332,4,1335291770,7012,4259840,4,4.190461646728069
332,4,1343935512,5616,4194304,4,7.621528538887963
332,4,1343718681,5592,4194304,4,7.73064328893224
332,9,1301077597,13493,4194304,9,4.1831233345640975
332,4,1420504568,4096,4194304,4,7.900801366279012
332,4,1319571264,787436,4259840,4,5.966468303894464
332,4,1335210826,7014,4259840,4,4.208766575502073
332,4,1319571264,789536,4259840,4,5.04134603549234
332,4,1335515320,6970,4259840,4,4.172772905747908
332,4,1331754463,92382,4194304,4,4.040330190452757
332,5,1333985852,77738,1677721600,5,5.849897708874478
332,4,1332576541,76217,4259840,4,4.27880680621638
332,4,1335291770,7012,4259840,4,4.1967328551826375
332,4,1319571264,789520,4259840,4,5.03939942687879
332,4,1344630696,5776,4194304,4,7.420738315359052
332,4,1319571264,789500,4259840,4,5.040694734464919
332,4,1342186658,6323,4194304,4,4.667802757333634
332,3,1351107787,13372,4194304,3,7.987724008095323
332,3,1208112261,45030,4194304,3,4.533803459289642
332,3,1333536014,4720,4194304,3,7.334913817178115
332,4,1334652129,5299,4259840,4,4.091601438347251
332,4,1334948483,5577,4259840,4,4.107214666841292
332,4,1329409810,6580,4194304,4,4.3473901754593935
332,4,1335342692,7018,4259840,4,4.212942653912885
332,5,1342740012,5088,4194304,5,5.479350270406192
332,4,0,5492,4194304,4,4.277061747334741
332,8,1334746214,332976,4194304,8,6.557831214071514
332,4,1369377710,5759,4194304,4,6.732732790201909
332,5,1335725530,6539,4259840,5,4.848510290771182
332,4,1341651100,6279,4194304,4,4.694329236614371
332,3,1351107787,13405,4194304,3,7.987519210319265
332,4,1302935608,5252,4194304,4,4.597067268079726
332,5,1334932159,78682,1694498816,5,6.125174515829992
332,4,1344502417,5584,4194304,4,7.476903931126056
332,4,1332087689,83269,4259840,4,4.304784721816334
332,8,1334767691,109696,4194304,8,6.314734475304802
332,7,1337890801,5024,4194304,7,6.250084371181691
332,5,1195835369,86016,4194304,5,3.787961545886683
332,5,1331711406,4544,4194304,5,7.47109040589344
332,9,1335069625,109808,4194304,9,6.2108856802983965
332,4,1331931721,83039,4259840,4,4.301140670383667
332,5,1333756130,77738,1677721600,5,6.071696314015618
332,4,1333049654,6519,4259840,4,4.621262207449819
332,4,1342295985,6339,4194304,4,4.600378407834648
332,4,1407318931,126800,4194304,4,6.24016806335791
332,4,1331893517,82832,4259840,4,4.0968072240628945
332,4,1319571264,789336,4259840,4,5.041534672185538
332,3,1333453694,4720,4194304,3,7.355780070203594
332,5,1333985852,77738,1677721600,5,5.849931416516306
332,8,1333032024,5248,4194304,8,7.200648315739084
332,4,1343935512,5616,4194304,4,7.6217294797202095
332,5,1333985852,77738,1677721600,5,5.849909127913726
332,3,1303612651,55440,4194304,3,6.5500488509358785
332,4,1340633119,5560,4194304,4,4.662053694182646
332,5,1333758254,77738,1677721600,5,6.078429033011385
332,4,1319571264,789692,4259840,4,5.039501539239406
332,4,1344542973,5648,4194304,4,7.431779898725445
332,5,1324178515,79210,1677721600,5,6.077169637248549
332,4,1342421975,6360,4194304,4,4.60175792065005
332,5,1335725530,6539,4259840,5,4.842334713325143
332,4,1341950476,6475,4194304,4,4.717236104800927
332,8,1342301561,5248,4194304,8,4.603985474686131
332,3,1297643496,39643,4194304,3,7.639475016113131
332,9,1335122434,109808,4194304,9,6.210795619302097
332,7,1332183011,4928,4194304,7,7.461802000977307
332,4,1319571264,789520,4259840,4,5.039449670742641
332,6,1212821566,427070,65536,6,7.8733867271416615
332,6,1336255280,5472,4194304,6,5.8130614960593565
332,10,1333230021,5120,4194304,10,6.227118179436255
332,4,1304906909,26205,4194304,4,5.833823065230969
332,6,1213800635,427070,65536,6,7.874674803339161
332,4,0,4316,4194304,4,7.4243113301351515
332,4,1341255872,6504,4194304,4,4.457150300682143
332,4,1332966487,6469,4259840,4,4.617249935943931
332,7,1332267911,4928,4194304,7,7.494296527675011
332,4,1333049654,6519,4259840,4,4.6210437839695455
332,3,1303612651,55440,4194304,3,6.554785723816439
332,6,1206676886,428606,65536,6,7.870503599049496
332,5,1335900359,8020,4259840,5,4.883628012185783
332,6,1213803723,427582,65536,6,7.872241048384661
332,7,1332268085,4928,4194304,7,7.494423433722403
332,4,1331893517,82832,4259840,4,4.098044389899689
332,4,1340713038,5560,4194304,4,4.55149756918172
332,6,1213798911,427070,65536,6,7.871934506601415
332,7,1326821167,80451,4194304,7,6.622036938582775
332,4,1319571264,789336,4259840,4,5.041412241046633
332,5,1324177055,79210,1677721600,5,6.076928512019391
332,5,1221570133,45056,65536,5,5.5335882357836095
332,4,1343160515,5560,4194304,4,7.638878414668599
332,5,1333758254,77738,1677721600,5,6.078457603541085
332,9,1301306542,4096,4194304,9,6.559815199888446
332,4,1342295985,6339,4194304,4,4.599067312014521
332,4,1342527051,6292,4194304,4,4.571453248437185
332,9,1297596187,112794,4194304,9,7.35872507336681
332,9,1332920486,4640,4194304,9,7.313423631167664
332,4,1300517907,133118,4194304,4,7.700397257399356
332,4,1335109490,7354,4259840,4,4.180936948412175
332,4,1343414552,5544,4194304,4,7.782917519698305
332,9,1199997096,8192,4194304,9,2.1446999829728286
332,6,1209742832,427070,65536,6,7.872853166208536
332,9,1335132078,109808,4194304,9,6.210896946167428
332,4,1345468244,7168,4194304,4,7.510819606597248
332,4,1331408674,4637,4194304,4,4.159577962608108
332,3,1333539608,4720,4194304,3,7.335542635990958
332,4,1335379208,6976,4259840,4,4.194637875081353
332,6,1212819785,427070,65536,6,7.871613989296689
332,4,1342295985,6339,4194304,4,4.600710315966655
332,4,0,5140,4194304,4,4.597706298400122
332,5,1343925362,11274,4194304,5,7.275916332419548
332,4,1307786444,142165,4194304,4,7.6501496861562535
332,4,1341495409,6248,4194304,4,4.471435808860173
332,5,1333760257,77738,1677721600,5,6.081751338175829
332,5,1332481582,84506,1677721600,5,5.950326098022993
332,7,1338116423,6000,4194304,7,6.301786172741018
332,4,1342351835,6323,4194304,4,4.600275602302776
332,6,1213804776,427070,65536,6,7.874235502490026
332,4,1333397172,6137,4259840,4,4.6185640071452685
332,5,1333758724,77738,1677721600,5,6.078605894636974
332,8,1342323645,5248,4194304,8,4.605393313268081
332,4,1343891857,5664,4194304,4,7.618099449980724
332,5,1333758724,77738,1677721600,5,5.856679079912332
332,3,1137580163,11028,4194304,3,5.555644115077667
332,6,1212822663,427582,65536,6,7.871892903022639
332,4,1343329266,5560,4194304,4,7.638334608540802
332,6,1328863219,98338,4194304,6,6.698045485859096
332,4,1345751731,7136,4194304,4,7.482119892493428
332,9,1295595284,112545,4194304,9,7.283820812262819
332,8,1342308064,5248,4194304,8,4.605388847918909
332,7,1334686817,110752,4194304,7,6.486305728379081
332,10,1333374012,4720,4194304,10,7.084967286698042
332,6,1209743530,427070,65536,6,7.87460555122016
332,4,1343908395,5616,4194304,4,7.622077602224636
332,5,1333985852,77738,1677721600,5,6.071934726216513
332,4,1343807577,5728,4194304,4,7.61974734173543
332,9,1335055704,109808,4194304,9,6.214092883894121
332,5,1333755894,77738,1677721600,5,5.857060054612134
332,5,1333758018,77738,1677721600,5,5.8510932480454665
332,7,0,4672,4194304,7,7.2640619320732895
332,3,1333483304,4720,4194304,3,7.339474411268532
332,6,1213800291,427070,65536,6,7.871660015188815
332,4,1319571264,789628,4259840,4,5.0399243465339065
332,4,1345723644,7056,4194304,4,7.508030281982961
332,5,1333985852,77738,1677721600,5,6.071942592269512
332,7,1332257122,4928,4194304,7,7.494325579351623
332,4,1352747470,5018,4194304,4,4.268901233681273
332,4,1343718681,5592,4194304,4,7.730778529901121
332,5,1332478566,84506,1677721600,5,5.949201723002783
332,4,1306936757,145752,4194304,4,7.660673733413263
332,8,1342126779,5360,4194304,8,5.164448074227012
332,7,1334718060,110752,4194304,7,6.48916584411706
332,4,1335555348,6590,4259840,4,4.166988933332385
332,8,1334890871,109760,4194304,8,6.311955588649045
332,3,1351107787,13378,4194304,3,7.987644038606041
332,8,1342230050,5248,4194304,8,4.601673471977689
332,5,1333985584,77738,1677721600,5,5.866164293321316
332,4,1335515320,6970,4259840,4,4.172278121447562
332,5,1413199814,89406,4194304,5,5.7993734252620985
332,9,1297596187,112794,4194304,9,7.358401765044049
332,4,1331408674,4637,4194304,4,4.162092748173252
332,6,1212818705,427582,65536,6,7.871250754922423
332,6,1212820859,427070,65536,6,7.873465443055013
332,5,1332480524,84506,1677721600,5,5.945174074039986
