Machine,NumberOfSections,TimeDateStamp,AddressOfEntryPoint,ImageBase,NumberOfSectionNames,Entropy,MD5,SHA256,Label
332,4,1343676558,5528,4194304,4,7.729987416301073,eac899e3b3d8a54588fb3886131d670c,b26cb9a00f058429cba63ace9574524cc06d6ce99f1dc2ea41d1ec6041772c86,1
332,5,1333758018,77738,1677721600,5,6.073324789646039,e66311518eed10c4c3096192d5e188d6,b26ee28bad5569a36b7fe1a060515dd128c690f3df7e918d20a6562664724711,1
332,5,1333985321,77738,1677721600,5,5.85421655900126,0381add61977d68509d45a09b92a370c,b2804d7062a867db19db7ff38b5a485a4ddc586584c961f05c4a6d20d3b67820,1
332,4,1331321630,4564,4194304,4,3.7054461270937114,00cfebaada6bf7162e0f677234673813,b2910450fb326a07b63af8b8d1feefa281da373fb318c23dc28e42fedd25e849,1
332,4,1336033167,6708,4259840,4,4.868279484132216,753d3e388b78073766f1eef2e9811231,b2a89f2143f515be7c60b2beb73f940a14044f133419d30ead19fa9e35092e4e,1
332,4,1343811892,20799,4194304,4,7.190690200715959,933a317bc4ab36293101eb45ac12f288,b2a9dd87f85043312edb26e34267f8399ee6b041ea05c3b1be3e1ecb0b085292,1
332,4,1333436105,6145,4259840,4,4.617119245484053,cda4fa2c4f47c28ee7df9deb70d9d7ea,b2aa3bd098a91b03f18ba16363e1621879abd0bbc56ba28d8861cb31c3607603,1
332,4,1333809269,5613,4259840,4,3.923247791523407,999dbee6a20d3cb39cbc4cfc510c13b1,b2aebf998be24859d96ad134333791a727420bf1e1f3a4fc8a5832b9c2fff359,1
332,4,1343502777,5416,4194304,4,7.652203757711387,0727e4883558e1c7ed6706b8e0ad910b,b2b8971c5234c8c838634bece359e436c8c1450af2c6f1be083eedb0246e0b80,1
332,4,1344518840,5600,4194304,4,7.430924474287805,34e39f0a27c781bd717bac3bcabb19e4,b2cae590862763437c066b5978e789be53d4bd00086afaccfc0a5a27c6d1bd02,1
332,4,1123421509,73132,4259840,4,4.84094342859317,2c7e743c439c83327eee722722dc09f3,b2d0b2989e5ea6a436bea047789cbf780a1e93bd23f60f7ead479fc8ff055994,1
332,8,1342159272,5360,4194304,8,5.161856218432511,a72045bdeb00f54d89a7bdfa036a8f03,b2d6a6e541109fe67b4c610ae2be96a98020b91d66d3c45fbbfa143f88313273,1
332,4,1335384074,110208,4194304,4,6.683881734430578,74d016cc4f8b7ed40a67f71719a29c53,b2d8f47358a37f8d01278de3b9dd716e3411c7b29a7aef253be045893635b355,1
332,5,1333760698,77738,1677721600,5,6.078328374889894,9ef20c88937ea8ebc7219d1eff1b3267,b2e16d7aeb98d4f9ab8e43795a37021b4e6670f91619c75bd3cef9238a62bda0,1
332,4,1342024429,6427,4194304,4,4.721912013870653,d11481a7bdcca45afda97fd8f67828d2,b2e2a8efd52f618790aa6cc3f1eeeecd11218e2bf6e8940978ecf7e56fb4c417,1
332,6,1215890425,457790,65536,6,7.871617534017187,11414d14511be8f1dd3969ae5e4e1a47,b2e2f7113b3543213a130ec0a08bc800de17b2369e63f01285da8c4c43a07839,1
332,4,1341347075,6296,4194304,4,4.517457739567812,ddc0fb5f0a9d00af828cb75761926eba,b2f1ec3886caf88ed93478c44ce2dd1ca84acabcbc23838ad2a55672da89360f,1
332,8,1342126964,5360,4194304,8,5.164532690966919,97880b4aaa564f87819fecfad3604764,b2f205c18619494c40b88653950ac60b73eda0253d15dba01bec5641018ce8bd,1
332,7,1332808851,4704,4194304,7,6.847733941881552,afa97cc8446dafc26567812831b7c365,b2f4920c89f4bfcc7d1a8e54c842fc8dd087335362069bbd4ddd459ef7831852,1
332,4,1333619166,5927,4259840,4,4.613203601467681,9570b6b32a3a72896ee80e4e643df90f,b2ff937f5feb6f22b69657929735905d12349e2fd7b2c7013abbc15c48dbca33,1
332,4,1333306647,6021,4259840,4,4.615816461658769,93963c2cb7211ce3d69e2d7e762486d0,b307654e98e881f92a6471a3fae7eaeb2be6bbb094b046a9d87d596ab8fecd0f,1
332,4,1302385015,192650,4194304,4,6.940669045874942,b9959e0057f25df1a17905468238eae9,b308f116cf5b99f71379a6adfb5aa73b4673f32233773dc9588b432bcb2a3968,1
332,4,1343849227,5728,4194304,4,7.6193368350536,50038ef5a2e265c54fb30e411996de59,b30f4a2a5714e7a99ed79aa2fb1231bf2c026887118f2e9bd768c42ae65d0a36,1
332,5,1331491161,4781,4194304,5,4.164774215821929,d501330cac07d865b6da836d228938f1,b3178dd606cfcbb84dfb80d27adfca8cadcd9d9d069fa6ea5ee8df6ba4ae87de,1
332,5,1334666163,78314,1694498816,5,5.884860063072437,411d7fe2f29ffdd72ba671cc453ae859,b317e42c33a8fea67cfaeed79463884b255284c111d50eae06ca0ecd6cb9aaa5,1
332,4,0,5460,4194304,4,4.595420262289654,850a789fb628af956b5765bba6ae2617,b322a872817c8993a8b4e87eed9e16ed4de4cfc534ebe3188320615e5c095be1,1
332,4,1343414552,5544,4194304,4,7.782899595363595,86a914f55d85d7806132f15eb1d30331,b327b7224e15fb2a775f510ad23e65c1917cea2102fa90ef5d2073feb8deface,1
332,5,1333759436,77738,1677721600,5,5.852712025047625,2a67d7abf310994d30216a9fcdf2363b,b32b26d562e622a2ccfaff3092fe92e95357aecf13d6873474fffa67c43557e3,1
332,4,1335109490,7354,4259840,4,4.179558850365105,1794b1addb658b9a5344d1dfc9379c6d,b32d57bf46d1ad860ef9f7fac194d221bc2b6cd6c68bf7635f53de14c6be9adf,1
332,6,1212817243,427582,65536,6,7.869812976916353,229d6679b658ec4e9670c642321a372c,b334a0d40355946f10575228e73a18c835835bdb520a01f7aad3b1229efe876d,1
332,4,1342615498,6260,4194304,4,4.570042685365729,0b60b80af99f0cf31e0d7849206a16ff,b33da18dca5f85856cfd0fb7e3410e45d1d6edcc9d8af440aaf8c3b66e87ecd3,1
332,4,1335109490,7354,4259840,4,4.180744896941249,d370a288389981dc59ca189a0c9be413,b34352ee8a6f0ad43deaef58188c9f779c5705c7bc4790d14abe492411f41c65,1
332,4,1341347075,6296,4194304,4,4.518353336048242,c9cf4df2591342a79c6f458d8087a862,b3644b6fe6822e8b155d6725acd1cd258d08d4343996170c5afa37cb93cbe552,1
332,4,1336070656,6980,4259840,4,4.873483921681319,45c5dce080446d7a15597d9a26d74b02,b3670f270ba5beb802ca40547d1e45d0dd0105a1c5648c1184ef4b4b96595390,1
332,6,1209743878,427582,65536,6,7.871620347910846,8b40f59cbb3b8cc1b82bd067921a3dbc,b368e95c7fb99722301b473b5817f340b916a7da1e128b6ada362ffe82482cad,1
332,6,1359890232,5422,4194304,6,3.992069938752467,480c838f2ec8965c7a2019a5988c6d7b,b36ccce2bd51d67d9649ff298e1896bd3084c93aa4f6dee096c21bafdd02e022,1
332,4,1334037698,113744,4194304,4,6.57127004595338,d0bb8de300e7695d47fdf3ed7404eed1,b36f7414659c0c2a7043f94c1ec389e445e7c92412f344b754780a12db735900,1
332,4,1383660538,5941,4194304,4,5.218769445621968,0b397b70a4404ae8deadec8be37a5678,b37a751c06ffa4dee9a1654675f1636040e24eccf7e47b531af41d6818cb39e9,1
332,9,1295970970,66671,4194304,9,7.128785622774473,8065ebd6a6835ee98835fee46c8b5a6e,b38d5a2fa6ce6cc0228062f4d886c5e887c4c24dbcb4ac0599f61491584767d3,1
332,9,1334966463,109808,4194304,9,6.211888622867654,3eba46955c2591795a183846989bc678,b3985f8f6832b8c4c64ab9c211e789e849a216882806e2babc5a8c81823417b9,1
332,5,1333758959,77738,1677721600,5,6.085265509979123,bb3b260d7c7c829d80e3bddf60c06a12,b39b8c61b98976c2c00c71df46f7a3b73e2d7f4589187b7976b8d88ee6ed4337,1
332,4,1341586878,30406,4194304,4,7.226337599675736,5f5d6191f93b493447ac52822476fdf9,b39da71f54be10cbe0167c5ca4655831790c8f2d68eca59513b82d96d788b75a,1
332,6,1213886148,427582,65536,6,7.871194086333479,bcbfb3eeb18407fb6ca88fadff85b15f,b3a8feb854aab36f01a88de5c5a4aa789ac03c05f1a578eec40a7a41217f8afe,1
332,5,1213378161,57568,268435456,5,6.936840228987247,fc9e9ad39c8d698c6cc5a0b422ec8996,b3b911e3a2d8f32c96be757bf2015b02e1973c2b9d3ee1096f1850661291e857,1
332,6,1336292674,5472,4194304,6,5.811717845817159,e561414824b6750a7e417328d818c217,b3bae362b4ed5c8f4bfee4e899d81de90db10bf5d20f4be4695520ab0941aa3d,1
332,4,1335510137,110272,4194304,4,6.691511989483599,625071f04b915682e30f9ca6617085e4,b3c0aa1724caf5795d6248f20965cfdc6dca6a7ad1e07fbe898b087c5de62037,1
332,2,1405029449,5920,4194304,2,2.454410689224914,e89f09fdded777ceba6412d55ce9d3bc,b3c92d7a9dead6011f3c99829c745c384dd776d88f57bbd60bc4f9d66641819b,1
332,5,1333985852,77738,1677721600,5,6.071937814712626,03488fcf6112449d9c89b6740c5bff00,b3cd191cd8b5a85d455c5ecda7e298e7e44da8146aa0d72458173f69e8248abd,1
332,4,1342295985,6339,4194304,4,4.60070958871607,f771df275d51179ad81bd2a6c46a8081,b3df2561b168641d867f3caf1994f99ff09a88fc605a96a100dca30f36b9dce2,1
332,4,1319571264,789544,4259840,4,5.040852299710359,4c36ffa342ca3646ed7c69221e2d9bc6,b3e1e20c3e270c16b4fc273a8ae5a3e0b11eb6e88e86d399d8712bc8e0a53cbb,1
332,4,1341819823,6307,4194304,4,4.635272214528818,3833b5c5aef3dcd9112c6ce06ccb81e1,b3e47a6c81da28e68fe15d6bdc7ccb28bce0c44d377436002421492eb356edac,1
332,4,1319571264,787312,4259840,4,5.965888417361594,5fbf5a6d771f267f803875916b7e4091,b3e8a85d71586f39a93744d0dbcdd93d6170306e9256b135f120d08eba485cea,1
332,4,1340391933,5432,4194304,4,4.611363253605825,0f8d3db5c5b19317728c130a589ff296,b3fa93b8469bde95449031c481ad89826e4360cab179442ad673ccf614df82c9,1
332,6,1208448895,428094,65536,6,7.870920865725489,1d50374f3c84fa3252e6588e75800552,b4095e5c54209240fb12a8148554ed919045655318580cc9f8cb328e733be6e4,1
332,6,1212819785,427070,65536,6,7.871613082128912,1e6cae6d600e2193d6e20ce565b8632f,b40b1789149a0c769fbd7b4c1b0e58b3e5c51f8650cad2c6774af1ea1950e9d5,1
332,4,1333049654,6519,4259840,4,4.6211731422108615,1ea45ccba79ba2177949042f046b878c,b41477d4f645b5c9fb7f37cf55e9216ec2708525bbe396a795976c76dd775c36,1
332,5,1325124054,79418,1677721600,5,6.088148163926485,c88c8100e637f4b7ef800fbcade64444,b41a1f00f62f6c42992f314840b30312e04ff72897d886f143e7fb8da1fbb5a2,1
332,4,1344542973,5648,4194304,4,7.434226640507547,94feeb81099d15fd4ea482809ad189e4,b41e5b18768706e6f0461086ea38853cd82963c69afe8fc23d09fee2d792f59b,1
332,4,1336033167,6708,4259840,4,4.868126058401257,d0c12bf07e80db9b680337af4f7dbf7a,b420ede03b7ac918fa6652c5ffafa520b3d16c1d0f56efe7d80c2ccb6a4511ae,1
332,8,1342303208,5248,4194304,8,4.605386976318759,02f6fd466b4eae90c116abb31ebebe89,b437e136a5a2e16fce380833475f84d912175149f7a0e24c106d227b2df78a07,1
332,4,1334016046,113744,4194304,4,6.573887901453563,21753e0656c3be34c74011a9284a571f,b4463b569de51af7dbff5056c6ed4a9c9b706f97264717d576cc941279714613,1
332,4,1302935608,5636,4194304,4,4.595990832873704,6e5df6aa202179819cfaf3be0563ad23,b4468e87e56fb809fb45fadb825647fe3da4e27993f99459d057af9d0f7799b0,1
332,4,1344692537,5968,4194304,4,7.407883768312605,29e28b5dbe118a6f5ac3d0bd7065f737,b446ba0397e604503df5d26829237522da95719609b8c6c3a5dcfe603096ef11,1
332,4,1332675903,76137,4259840,4,4.283117309123021,9895c4b8fccdfff49c031748ce79dec8,b4479b8e829332c0422c5a688a56159ebdb4aff2cd202671809ece880d72f335,1
332,4,1326871294,5596,4194304,4,4.532296600046486,d85d3d197c373c62ec01462b77f75d00,b44c9818473bb029b42925de2b45b24576ef7612fdb45b5b74f5456208998177,1
332,5,1333758254,77738,1677721600,5,5.856312380711563,b9d03b57dc8e00b8cc40ae9d6fde46e6,b4588a5395457bb3bd705f498b4faa1c93a92d8ecb5d7b9403673176fcde75d1,1
332,4,1343329266,5560,4194304,4,7.6392040593184465,6ad3d821dde070f299b95fb5de065c36,b45a4cb8fd216cac1407a51bd202150e149af6f880492437edda0fc909f1eb1c,1
332,5,1333985852,77738,1677721600,5,5.849943795642762,7fd411c2dd8fd1602d67e3de93fe3402,b47a6853f5ab0b5042ffe9d2b4ef1c57607df72a7ee6e2d3ebb786606a74a6fc,1
332,5,1333757781,77738,1677721600,5,5.857220406133476,2f7a17dcbcfe92370dffc28c257537f6,b47a82268dbb570c9bf65bfb1017fa5fc8cc7f13ff6156e2e6c05846cb8b54d9,1
332,4,1306936757,146003,4194304,4,7.665279821068432,bcb1197ffef16c26122ff362222e8068,b47d45dbf6585f7277f19e8e3065e2e54edb489ea5e29f0d54fee797eca80dfd,1
332,5,1332604833,4128,4194304,5,7.205271879824608,5174177568d2f4f937f4e076dcd74e5d,b481629c75eccf371b42a629ab6c300a305c97b6f1935ea6c053b99188c4752f,1
332,6,1204287286,429118,65536,6,7.871189867204595,b3885cca57425c83893e0d9b16a3cb2d,b4863bc5adf3cc6a051e3aee58533cb252885118e9e4c5aed9b67a7967017496,1
332,4,1343676558,5528,4194304,4,7.72895425998334,22dbbd4ad32ebda32b47ecad789eeef8,b490ed1d73405c1e4ca62cfac4f602198d1d6d2eee187d66f24d45012e29cc40,1
332,4,1345468244,7168,4194304,4,7.511423223724869,fc517fb4fb03948dafcd9ee7d7204523,b49d386c27bd2707e4f9e69f04c5ada246486d8664e882a8a108330d8e321439,1
332,4,1345667762,6992,4194304,4,7.545921543632186,05914befb4ba22a3afa162f100f4ef89,b4a008ab758dd4ee8e787bb5968a434e0d1e959569b6e7abc36fb24ed22c4fe1,1
332,4,1332576541,76217,4259840,4,4.282911567993918,9d976dbbe62a5c44249bd6de60e96f36,b4ab0dd3ede49fc4018cf3cf80dabb76c66efe522285491dfd961d85a9c54768,1
332,4,1334030268,48694,4194304,4,4.360491411429791,4fcdb6a38d4937674f5d4993bc6ceb59,b4ab76f7bb92b25726076c2b925a4c841f0510f015d09e713bafd4f95395c865,1
332,4,1335465669,110256,4194304,4,6.688724116260802,9a720758f38b4a2489006704f520d127,b4ac1eab931e3a1ea64178cadb5ab0cb1c39f19a690ca3c4f4eb69c8e5883a06,1
332,4,1335109490,7354,4259840,4,4.179614057143558,d84614b815312e2cdbaa96508b6b8670,b4b8f5fc4a948529060fa76fa93eec566db3c3130d96841f7e4a41caa406e290,1
332,4,1332675903,76137,4259840,4,4.2837036233677805,981fa9707c787181a2a04cfa7fa3f6fb,b4bcfd1707b682c15d19c76a21642a6581d478f056342b21acfd10d8ef891975,1
332,5,1333755894,77738,1677721600,5,6.073558205644874,1b68cea0485e08a947e332aec0b8e29a,b4c2b2c36b3630a8daf538ada53a85676a87895c32abb1e82a38a1ebcb3267f4,1
332,5,1333985321,77738,1677721600,5,5.854283219610192,2156f0b076e88e74f8e81dbc68112fcb,b4c2c184e2e61e078ce71588f465a05fffe0a34d6f0afaa6c4fa017a09e87f9f,1
332,6,1334355920,282192,4194304,6,7.377069694122191,e4f4f15514f9721b1c748e13cf99ae33,b4df3f04ffa1af7411510354311c5fda49a4b9922c767ae99165ffb1b09ac625,1
332,4,1332675903,76137,4259840,4,4.280757922629579,d71a4588d7a2d90ede7372b21f5c5721,b4e115777c8b6d2788460e1dc536afb33f235b719e139ab5a6947461f3e2b1aa,1
332,4,1319571264,789436,4259840,4,5.040201925657055,fbddbd482cd59de28cf5745fd3f364cf,b4e20d922f366beb54e101a182c525afba390d49f3fbe39c7e91862809ec6c63,1
332,4,1333619166,5927,4259840,4,4.613093321494581,49ccccd92a4b19f01637be8f595b6430,b4f1431a8368a8b46b8b2a2ce22dab1bd9eafbbdae71a904a6b99a4b6590b154,1
332,6,1213802347,427582,65536,6,7.871479142292827,ac29921d74dd9264b79db1bc21e01ccc,b4f293471ad0cac4422a7aa07036e892abcdd423ac86e622af38046358ef2c20,1
332,4,1334914772,5536,4259840,4,4.106913341766091,8ce36d153b9dce1eea8e80bf73608f73,b4f6d2dcf4640067ada8d836737ba4bf8658f1d085080b8a5d84eca799789c5f,1
332,6,1336238735,5472,4194304,6,5.812970901074267,af948f2162c6250058b7b5f9fe4363b0,b4f88ef2547e0d25015bfb40d34fb24d17c929ca5b84abc305c0e96857b16213,1
332,5,1333985043,77738,1677721600,5,5.8615607382036,99ae035171647e98a7f9730af8b2d822,b50c98bb1f09c92d3e318724c553edf607537ab40c52404087a3b1bcef5c8c60,1
332,5,1333985043,77738,1677721600,5,6.083304961035548,3deab418505d2d4d7d97c3ebc5ab66e5,b5140564fc89b6b49c8996ff64dcd1ab1284da9ddd4b54dd1fa986f741ca35e4,1
332,8,1342294806,5248,4194304,8,4.601720728844919,9b1a8b26c744d7d61616eb4f1ea8efcb,b517f54195410bbd8eab757f1be5813517bf68c07545500b8730428f2106ff36,1
332,9,1333119633,5120,4194304,9,6.321728035160778,8eff38435d336c40feaf655fc23bfe9e,b51a7da0a9bb7ef1b02ecd0f450f6f724e5ff84f054c9538128a0c3cd4af4973,1
332,4,1333227142,6049,4259840,4,4.616631615499967,d62045d9cee328b52d9ccd80fc44877a,b51e04fd511582539be4ba3d9607f04061602bd387726f6762fb9f5058386e23,1
332,4,0,4106,4194304,4,4.416230463627402,86c56b0c38fc7ad94b8256bf13a14b88,b520404cdc350e5c7f6042d8d8a15b722613aba6e90c3c97da9a1fe0355d7915,1
332,4,1344630696,5776,4194304,4,7.420054367915315,081e71d7fd7b7005c8f3541bf941fc85,b52125c9c23db61e1e4f590b2fc2b175e908640f199fd46bd93c795b25289846,1
332,4,1344542973,5648,4194304,4,7.434068786140064,be740807b9fc452026162866ba2c7668,b5315da549145437fc2f33be88a5464cf857495329d297eead7dd346f6455a3a,1
332,3,1342776122,5056,4194304,3,7.456325288391891,ae1ccfe390992bb31029835205ea9836,b5322ccef79fa7a07492e1b90c40d83d77731ec5aa3b6f8ac0b0f7618492da98,1
332,7,1338246049,5872,4194304,7,6.338129867525945,f42af14f855e89378da0f7f2c524d17f,b53750482baa7e627ad4aad8c5d286f42366a6ea1b85af276feaedd5fa08fd6e,1
332,4,1335109490,7354,4259840,4,4.180925095353532,1419754fd00795d02e9611dd9deada94,b537a369112d011e3b6902a2d8babdde97ec665a713b62532262d57d1b1ff454,1
332,3,1306148167,5745,715128832,3,,a2724f6b6abafa33ac6c4724f9c6e847,b55ceb3c0eacb26dd3d14d8f2ddc203d6664acdf06179204e6bf320a942a438d,1
332,4,1335555348,6590,4259840,4,4.167439467778205,2d90554a6416728b7341ed297dfd9031,b55f56a0212dfef804eb71be75772477ce2824c74b00124f4396d664003953d2,1
332,4,1297433515,59086,4194304,4,5.767129249656104,129d48bd2a63711543f5afc8c3e8fc85,b574ce543ecf88bf6e232af828074e55864ed7065a471bdd10dd3a14d07cdd74,1
332,4,1343502777,5416,4194304,4,7.653040466854085,8c95dd6e23fd797f0ecad7fe871f8a37,b57a3de710e8d74e582fe449b7566b7ed4adc23f80740ecb88a0fea162b1f77a,1
332,4,1344542973,5648,4194304,4,7.434054025521246,aa4885b06139618d7b9e488089edfc74,b58354a0f7c022d00304bbf8c2ba35599f246d1c4248c887e961b7330abd35a8,1
332,4,1319571264,787528,4259840,4,5.966275374162502,6e1b848f35c4d22fd8fe47697b07f26b,b58e5972bfd00f9d237c926d1b34792f3788d96b3d4088e6acb6fa1692da0c64,1
332,8,708992537,185152,4194304,8,7.049974068588561,87c7f570f34d2ae077f0562b2b9bbb98,b59f5a4222375f45e50edd5d0edbe44524daa8920b86ba962ca4f84b6ef4cac6,1
332,4,1335379208,6976,4259840,4,4.21346450352555,cf5c11e2f47f6bd38669900d3eb81ea2,b5adac6b559d584d3f4c53042cf53a33886b34bfb3a5aa841d30703636d07386,1
332,4,1334434652,7305,4259840,4,4.536854867105674,508725f70c423c05a35e4d183f7d6f35,b5b5c9ebd2732ce9fbabaf4932bdee27eee7012f119176f92dd225075128c3df,1
332,5,1335256871,5152,4194304,5,6.675796315488778,12930e5f38d904921f89924c7e6804db,b5b5e2df2f4eff361ff91c70f05d02efa6348f305e65ba2ad9d79f715e047973,1
332,4,1252024140,4775,4194304,4,5.369095934924682,dae87cecdc13f633902e80b46c523c7d,b5b9c647116d49ae8672b0e5c953fd5c3ef4b1dcc117cd4c87cb52791c65fcd4,1
332,4,1335608472,6523,4259840,4,4.167838252434657,5db92f11706dc202106f052b85e3b7e1,b5bffb7588f545695caf7ed4b37fb9cbba40fcfb2b665831267668f3bf538433,1
332,4,1331331528,692244,4194304,4,6.806718911915929,c5ce2babcc5612f5221dda0d0e36a035,b5c545cdd386824e09ba4a48268fc85dc777f31a3189f21c51f08daa611511ad,1
332,5,1335725530,6539,4259840,5,4.848265514310933,a7fc7e68b588d0d214a2450673a989b1,b5cb3d888582f9459d997ec5dc4d9bb155261c03b0e94e685e1e5e51c9c3bc41,1
332,4,1335453664,110256,4194304,4,6.688568951276167,708badee6b712ff37657cf4e35fdf91f,b5d786c03835591a9f9551b90b8c5a1c70b7eb179ffe9c517364af8a1662bae9,1
332,4,1344630696,5776,4194304,4,7.420382944558373,d26a2d90d278dcb079d64eb03a7fea4d,b5de6f451d935dd20748096c79dbcf7d2bfd7de866dda19b7b589a5c480328c7,1
332,4,1342681101,5551,4194304,4,4.569728761154916,a9263b8581f3624c2277fbb93e0261db,b5ea82ed3271f5b47f2c607b86ee2913d0ec7d2b26f2edc731fa1da483606a41,1
332,4,1333570409,5873,4259840,4,4.614176677697147,efb84b10bb839e3077580e3f3ef49ece,b5ed8f2d235e5f47964bcd0a332c2886639b2794c29d1af2e28232caba293265,1
332,5,1333759436,77738,1677721600,5,5.852803404598729,5aa412899b4e3bae4aae98f59e8993f4,b5f459950d0e037a9a19e7f38a7679244ccefb2db145336106f7d31aeb5144ef,1
332,4,1334283903,271584,4194304,4,7.57456735726954,0bf2ca5d41e7ce89c01f9003fe10482b,b5f4f70aaefe0964f1284efac16c040bbb541d9a705f0e4dcaf87c9f81cad319,1
332,5,1335725530,6539,4259840,5,4.844529354007543,4cabd4d73657d3ff87ba55a9a7f65744,b600bd9c83dec552ae208e8326cd829f08fb9837834ec9728ea136720686b10e,1
332,4,1343820636,5728,4194304,4,7.619771663592763,488854994dc16598653187cdfae1043d,b60cfa2d59391b7a34788a9387b40be139829d340d0237b70c30cd567b4f9b82,1
332,4,1335210826,7014,4259840,4,4.199484218268241,5c982feaf95d0aa76492bd828a2aec04,b61a09e1cca6b7d30c2fef26699b0dd75f6c3988443fa529f18eb86f650b1771,1
332,4,1343935512,5616,4194304,4,7.622391071795981,dd741d80804a1ad1fc7f9286de5f5539,b61bb991d707c52bde48c1cc8eed1d76314203d0b70dc74c879894580f4014d0,1
332,4,1319571264,726524,4259840,4,4.835965975546593,687f6b1329a1c6c65b65a22bb273818d,b6233dfeab03d148a4153ee995d39e2fc6e83337dea0aa4b4e9ca55953592e6d,1
332,4,1335109490,7354,4259840,4,4.1808307002532485,fe7752b0319a3e4e28309d536f4f79f1,b626742aa510061ba1d454420d97fd08d828b933b8b717e9cb897f1ee6086a8c,1
332,9,1334934028,109808,4194304,9,6.211019527419219,988230a9e0a085d02b1a0a248b8b67d1,b632246c23d41cdefcde9d501f1e498832ca6c958dc471efc915553f662f3538,1
332,4,1319571264,775452,4259840,4,5.007721033989496,a13f69bc086a8c648847fec5f1535aae,b637b24669d95e28b35bdb04d5146f427b27547e665336e1f9c3e9043fec09ee,1
332,7,1332793247,4704,4194304,7,6.847532032112807,7fa49540b2faffe01412bd182a691477,b639862b122a9f2a48e3304e87639905b23d7c09fe3657c61d189f8ae472fd43,1
332,6,1217940987,457278,65536,6,7.8688944335502,e4b2149634742c06d72feef5b1d0ef51,b644c17f16cc8ca07175f04a225b7c2676fbdd9226902e17e274f9fb452381a2,1
332,4,1331931721,83039,4259840,4,4.301084979004518,b017ba80819d384e67d4278099bd0bdc,b64a2bbaad582b32271a731849eed5f76f444d1488463676fa39b654f05ddc5d,1
332,4,1334149235,111456,4194304,4,6.747607610639461,860a987305f6ec7ecb5a56fba83b016a,b65363ea69fba43eb2367a8ebf36706cc1dd6140d32c5343dbe915d9d6fbd7f8,1
332,8,1333092024,5248,4194304,8,7.200735189147014,8a8d2762a9f3208ed278e763fcbb9841,b65a18911859153228649910a79a58dff6baf503ebe77cfeb4ab3b828c01e191,1
332,5,1333760698,77738,1677721600,5,5.856227965147317,9820403f5b39f5761ade3cef5a9f67de,b65ced51271ddbac75eba79b1ba3ac612dd548fa0eda3e815fef93dad5445c00,1
332,5,1333758959,77738,1677721600,5,5.869284254238691,d58de91dfdfc1b161f446d4d9aabc834,b65f25b5d06d4a6110c5c8e72c00fabd581c629dcb03829ecfdcbf16d8b7c47a,1
332,9,1297596187,112794,4194304,9,7.359622442418298,73fa4032d31f6d4d481a4fd98b70959e,b66862f33ae2a19b2984b50f6a084b7dd28f5a6df4ee8f002647c7a19319b723,1
332,8,1342341657,5248,4194304,8,4.601700811126053,44104aa3f5f9d89e2108e649a1247aeb,b671b0302e360219e62df36898a953e572be16998620e482d1d22610e3e7f329,1
332,6,1209743878,427582,65536,6,7.871612232161892,afcf121da9800944d9bf1e5296c6b289,b67551ecface17b542791452a1f7ec32157cce96c92f538139557c336b12899a,1
332,4,1333570409,5873,4259840,4,4.609362067425505,86d7a1a8b4ce747cba2307bcd997c53a,b684e39f275852d16632c1c86c313d785b2f77e54b908fd5e624d47d8ade3212,1
332,4,1331754463,92382,4194304,4,4.040049588437585,92458f0e153984586360e910b6aab63a,b69be9d291741f02fb1b65cc925aad8e81e01c03d3ce35e72f16bdadf64db96e,1
332,4,1336657261,5104,4194304,4,5.458113148435415,528c063cdab627cc6ba636f3f60f372e,b6a97f6a13cf08539b5a32aa903ea2e4b75e0bf3cc28ac9bcb01212a805d68d0,1
332,4,1342552538,6260,4194304,4,4.568450229606752,edf6bde876012975b8ea30fe1acef0bf,b6ad3eedbf5aeca992501f84b2dfbec119f0efd2ef4d22e027f1835b38cacdf5,1
332,4,1332675903,76137,4259840,4,4.281680672878165,b7b74ca3ec77928b1888f8a55480cccf,b6b09deda7c88484a0842eff8c714dfc125de310542df8845898d347638947d9,1
332,4,1300731694,5564,4194304,4,4.404612244344975,293ba5ee6c98fb3ed5c5c3f936220402,b6b297b75a767137bae2f0ee22c95c8659189e7d84880a1c3163f3475363907e,1
332,4,1342376926,6355,4194304,4,4.601808843927948,357a596138b54a66ba5150adb00a6a86,b6ba841aaaec37b18adac69e47111b671ec87c13edee834b34c0ef0c42f6b074,1
332,4,1306936757,146344,4194304,4,7.69809357948025,ffade31ba937dce8b3bdc95d071e4078,b6c63650d7213e4eec087db370e37e4ce6edd3f18d97b88fb019c007dec0564a,1
332,3,1385378760,4096,4194304,3,5.777117047755107,d9bd21e8a1bb85ea00bdb56fee9d2d51,b6c6588eb2bc0ae88a010035a75387c8655f80e29d371301fbf2cbbb86c370c5,1
332,9,1301306542,4096,4194304,9,6.56253924255816,ab8afb592b064b5c0f3ed99245ac37d4,b6c75a63ffd51e0ca03eb9ce6f8a6e0ce3b2ed91e4cb94e9d873ca9d09cff6ea,1
332,4,1340362657,5469,4194304,4,4.612028899044911,e607b91a1829db8cdac63a160cd07db3,b6cb2c5e5925c46874cabe6b5b6fb39566f3e79134d7e07c05d7fa309d319939,1
332,7,1332838872,4640,4194304,7,6.85496709020584,398897b8e460effefb0fbe98508ec1f9,b6deb448fb39b7fc0f610d0e75fd8f489c2e9312e55064b41a36b9fc87804303,1
